date_time,c_ip,cs_method,cs_uri_stem,sc_status,sc_bytes,time_taken,actual_country,product_name,is_lead,is_hire,is_conversion,lead_score,campaign_source,device_type,industry_sector,session_quality,deal_value_usd,city,city_lat,city_lon
2026-01-10 11:59:00,155.255.193.237,GET,/home,200,4968,87,Botswana,Landing Page,False,False,False,1,Direct,Desktop,Healthcare,Fast,0,Maun,-19.9833,23.4167
2026-02-14 17:27:00,196.216.53.168,GET,/home,200,5788,136,Botswana,Landing Page,False,False,False,1,Direct,Desktop,SME,Fast,0,Maun,-19.9833,23.4167
2026-03-02 16:02:00,102.129.94.226,GET,/api/ai_assistant,200,1856,1554,South Africa,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,Healthcare,Slow,0,Johannesburg,-26.2041,28.0473
2026-01-09 13:34:00,196.216.7.164,GET,/jobs/submit_placement,200,6289,1183,Botswana,Digital Careers,False,True,True,2,Organic Search,Mobile,Government,Good,0,Francistown,-21.17,27.511
2026-01-16 20:47:00,102.129.126.47,GET,/home,200,6972,1971,South Africa,Landing Page,False,False,False,1,Partner Referral,Desktop,Finance,Slow,0,Durban,-29.8587,31.0218
2026-01-07 13:35:00,168.167.29.67,GET,/home,200,3422,1747,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Government,Slow,0,Francistown,-21.17,27.511
2026-01-24 22:23:00,196.44.223.14,GET,/events/promotional_event,200,8573,1913,Namibia,Events & Webinars,False,False,False,2,Partner Referral,Mobile,Healthcare,Slow,0,Windhoek,-22.5609,17.0658
2026-01-10 23:37:00,197.242.45.60,GET,/jobs/submit_placement,500,1602,1790,South Africa,Digital Careers,False,True,True,2,LinkedIn,Mobile,Healthcare,Slow,0,Johannesburg,-26.2041,28.0473
2026-02-20 17:19:00,197.242.200.247,GET,/home,200,1717,511,South Africa,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Good,0,Cape Town,-33.9249,18.4241
2026-01-10 22:59:00,155.255.101.96,GET,/solutions/threat_monitor,200,8774,675,Botswana,Threat Monitor Pro,False,False,False,3,Partner Referral,Mobile,Education,Good,0,Francistown,-21.17,27.511
2026-02-20 03:18:00,41.220.15.60,GET,/home,404,4630,1542,Zimbabwe,Landing Page,False,False,False,1,Organic Search,Desktop,Government,Slow,0,Bulawayo,-20.149,28.5867
2026-01-01 13:42:00,155.255.162.155,GET,/solutions/threat_monitor,200,1915,998,Botswana,Threat Monitor Pro,False,False,False,3,Google Ads,Mobile,Finance,Good,0,Gaborone,-24.6282,25.9231
2026-01-02 16:10:00,41.13.163.87,GET,/solutions/threat_monitor,200,2990,1350,South Africa,Threat Monitor Pro,False,False,False,3,LinkedIn,Mobile,Government,Good,0,Johannesburg,-26.2041,28.0473
2026-02-11 15:53:00,155.255.6.125,GET,/home,200,8395,1649,Botswana,Landing Page,False,False,False,1,Google Ads,Desktop,Education,Slow,0,Francistown,-21.17,27.511
2026-02-23 06:03:00,168.167.188.147,GET,/api/ai_assistant,404,4519,1768,Botswana,CyberNova AI Assistant,False,False,False,4,LinkedIn,Mobile,Education,Slow,0,Maun,-19.9833,23.4167
2026-02-09 08:10:00,196.216.80.55,GET,/home,200,6234,205,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,Finance,Fast,0,Francistown,-21.17,27.511
2026-01-09 02:11:00,197.242.147.145,GET,/solutions/threat_monitor,200,5581,294,South Africa,Threat Monitor Pro,False,False,False,3,Direct,Tablet,Finance,Fast,0,Cape Town,-33.9249,18.4241
2026-01-22 16:30:00,154.250.215.127,GET,/home,200,5972,607,Zimbabwe,Landing Page,False,False,False,1,Direct,Mobile,SME,Good,0,Mutare,-18.9707,32.6709
2026-02-19 12:22:00,155.255.11.112,GET,/api/ai_assistant,200,7678,636,Botswana,CyberNova AI Assistant,False,False,False,4,Google Ads,Tablet,Healthcare,Good,0,Maun,-19.9833,23.4167
2026-01-14 15:15:00,196.216.49.66,GET,/demos/schedule_demo,200,4003,1241,Botswana,Discovery Call,True,False,True,5,Organic Search,Mobile,Education,Good,49697,Maun,-19.9833,23.4167
2026-02-05 14:13:00,168.167.113.195,GET,/home,200,2567,1566,Botswana,Landing Page,False,False,False,1,LinkedIn,Mobile,Healthcare,Slow,0,Francistown,-21.17,27.511
2026-02-25 10:48:00,168.167.124.37,GET,/api/ai_assistant,200,3626,1265,Botswana,CyberNova AI Assistant,False,False,False,4,Direct,Desktop,Government,Good,0,Maun,-19.9833,23.4167
2026-02-15 14:27:00,168.167.182.85,GET,/home,200,3279,1413,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Finance,Good,0,Francistown,-21.17,27.511
2026-02-28 16:21:00,196.216.20.8,GET,/events/promotional_event,200,5047,1200,Botswana,Events & Webinars,False,False,False,2,Google Ads,Desktop,Healthcare,Good,0,Francistown,-21.17,27.511
2026-02-01 11:19:00,155.255.164.232,GET,/api/ai_assistant,200,2560,246,Botswana,CyberNova AI Assistant,False,False,False,4,Google Ads,Mobile,SME,Fast,0,Francistown,-21.17,27.511
2026-01-18 11:00:00,155.255.56.130,GET,/home,404,5584,718,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Education,Good,0,Maun,-19.9833,23.4167
2026-02-06 20:16:00,41.220.244.208,GET,/solutions/threat_monitor,200,4528,1606,Zimbabwe,Threat Monitor Pro,False,False,False,3,LinkedIn,Mobile,SME,Slow,0,Mutare,-18.9707,32.6709
2026-02-01 11:45:00,102.129.195.130,GET,/jobs/submit_placement,200,5039,81,South Africa,Digital Careers,False,True,True,2,Google Ads,Mobile,SME,Fast,0,Johannesburg,-26.2041,28.0473
2026-02-10 20:46:00,41.220.199.79,GET,/events/promotional_event,200,6083,1255,Zimbabwe,Events & Webinars,False,False,False,2,Partner Referral,Mobile,Government,Good,0,Mutare,-18.9707,32.6709
2026-02-19 08:42:00,196.216.249.186,GET,/solutions/threat_monitor,200,2186,225,Botswana,Threat Monitor Pro,False,False,False,3,Partner Referral,Tablet,Finance,Fast,0,Gaborone,-24.6282,25.9231
2026-02-15 01:35:00,155.255.60.216,GET,/home,200,6635,1733,Botswana,Landing Page,False,False,False,1,Partner Referral,Mobile,Education,Slow,0,Francistown,-21.17,27.511
2026-01-20 01:47:00,168.167.68.183,GET,/jobs/submit_placement,200,6027,639,Botswana,Digital Careers,False,True,True,2,Google Ads,Desktop,Education,Good,0,Maun,-19.9833,23.4167
2026-02-19 12:38:00,168.167.113.140,GET,/home,200,1854,1928,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Finance,Slow,0,Francistown,-21.17,27.511
2026-02-09 06:28:00,168.167.135.145,GET,/home,404,1884,902,Botswana,Landing Page,False,False,False,1,LinkedIn,Desktop,Healthcare,Good,0,Gaborone,-24.6282,25.9231
2026-02-09 16:53:00,41.220.238.195,GET,/api/ai_assistant,200,4402,1651,Zimbabwe,CyberNova AI Assistant,False,False,False,4,Partner Referral,Desktop,Government,Slow,0,Bulawayo,-20.149,28.5867
2026-01-25 05:08:00,155.255.54.81,GET,/api/ai_assistant,200,4376,1111,Botswana,CyberNova AI Assistant,False,False,False,4,Google Ads,Tablet,SME,Good,0,Francistown,-21.17,27.511
2026-02-06 21:20:00,168.167.143.60,GET,/solutions/threat_monitor,200,4418,1985,Botswana,Threat Monitor Pro,False,False,False,3,Partner Referral,Mobile,Education,Slow,0,Francistown,-21.17,27.511
2026-01-19 22:31:00,168.167.232.218,GET,/home,200,1678,1991,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Slow,0,Gaborone,-24.6282,25.9231
2026-01-21 01:23:00,196.216.234.212,GET,/home,200,8471,1573,Botswana,Landing Page,False,False,False,1,Partner Referral,Desktop,Finance,Slow,0,Francistown,-21.17,27.511
2026-02-25 17:55:00,154.250.66.61,GET,/events/promotional_event,200,6482,906,Zimbabwe,Events & Webinars,False,False,False,2,Organic Search,Mobile,Government,Good,0,Harare,-17.8252,31.0335
2026-01-08 01:39:00,197.242.240.64,GET,/solutions/threat_monitor,404,2608,803,South Africa,Threat Monitor Pro,False,False,False,3,Organic Search,Mobile,Education,Good,0,Cape Town,-33.9249,18.4241
2026-01-23 02:39:00,196.216.132.66,GET,/api/ai_assistant,200,6044,1190,Botswana,CyberNova AI Assistant,False,False,False,4,Google Ads,Mobile,Education,Good,0,Maun,-19.9833,23.4167
2026-01-08 18:57:00,196.216.33.214,GET,/home,200,8745,351,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Finance,Fast,0,Maun,-19.9833,23.4167
2026-02-14 07:24:00,168.167.122.38,GET,/demos/schedule_demo,200,3162,1562,Botswana,Discovery Call,True,False,True,5,Organic Search,Mobile,Education,Slow,19241,Francistown,-21.17,27.511
2026-01-22 06:47:00,41.13.174.243,GET,/jobs/submit_placement,200,7660,1301,South Africa,Digital Careers,False,True,True,2,Organic Search,Mobile,SME,Good,0,Durban,-29.8587,31.0218
2026-01-02 00:26:00,155.255.244.93,GET,/demos/schedule_demo,200,8659,1038,Botswana,Discovery Call,True,False,True,5,Google Ads,Tablet,SME,Good,58091,Gaborone,-24.6282,25.9231
2026-02-15 01:45:00,41.13.36.142,GET,/api/ai_assistant,200,6465,1419,South Africa,CyberNova AI Assistant,False,False,False,4,Partner Referral,Mobile,Finance,Good,0,Durban,-29.8587,31.0218
2026-02-23 16:11:00,155.255.235.117,GET,/solutions/threat_monitor,200,8086,1587,Botswana,Threat Monitor Pro,False,False,False,3,Organic Search,Tablet,Healthcare,Slow,0,Francistown,-21.17,27.511
2026-02-01 04:24:00,41.220.187.20,GET,/home,200,5067,383,Zimbabwe,Landing Page,False,False,False,1,LinkedIn,Tablet,Healthcare,Fast,0,Mutare,-18.9707,32.6709
2026-02-15 03:40:00,196.216.38.218,GET,/home,200,6426,1795,Botswana,Landing Page,False,False,False,1,Partner Referral,Mobile,Healthcare,Slow,0,Maun,-19.9833,23.4167
2026-02-20 17:59:00,41.13.251.167,GET,/solutions/threat_monitor,200,1702,379,South Africa,Threat Monitor Pro,False,False,False,3,Organic Search,Desktop,Healthcare,Fast,0,Cape Town,-33.9249,18.4241
2026-01-06 02:03:00,196.216.120.12,GET,/demos/schedule_demo,200,5825,727,Botswana,Discovery Call,True,False,True,5,Organic Search,Desktop,Education,Good,47965,Francistown,-21.17,27.511
2026-02-15 10:27:00,41.220.4.206,GET,/home,200,1679,603,Zimbabwe,Landing Page,False,False,False,1,Partner Referral,Desktop,Education,Good,0,Mutare,-18.9707,32.6709
2026-02-07 06:55:00,196.216.144.180,GET,/home,200,6514,1765,Botswana,Landing Page,False,False,False,1,Partner Referral,Mobile,Healthcare,Slow,0,Gaborone,-24.6282,25.9231
2026-02-07 09:34:00,41.13.227.27,GET,/solutions/threat_monitor,200,2185,1713,South Africa,Threat Monitor Pro,False,False,False,3,Google Ads,Mobile,Education,Slow,0,Johannesburg,-26.2041,28.0473
2026-01-18 18:47:00,102.129.104.124,GET,/home,200,1943,451,South Africa,Landing Page,False,False,False,1,Partner Referral,Mobile,Healthcare,Fast,0,Cape Town,-33.9249,18.4241
2026-01-18 23:39:00,41.220.175.52,GET,/api/ai_assistant,200,6961,510,Zimbabwe,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,Healthcare,Good,0,Bulawayo,-20.149,28.5867
2026-02-13 05:09:00,196.216.144.203,GET,/home,200,5995,1297,Botswana,Landing Page,False,False,False,1,Google Ads,Tablet,SME,Good,0,Maun,-19.9833,23.4167
2026-02-26 15:00:00,196.216.101.126,GET,/solutions/threat_monitor,404,8712,215,Botswana,Threat Monitor Pro,False,False,False,3,LinkedIn,Desktop,Healthcare,Fast,0,Gaborone,-24.6282,25.9231
2026-02-19 03:44:00,155.255.39.21,GET,/jobs/submit_placement,200,4936,1095,Botswana,Digital Careers,False,True,True,2,Organic Search,Desktop,Finance,Good,0,Francistown,-21.17,27.511
2026-02-27 12:14:00,102.129.131.170,GET,/jobs/submit_placement,200,5677,546,South Africa,Digital Careers,False,True,True,2,Partner Referral,Tablet,SME,Good,0,Johannesburg,-26.2041,28.0473
2026-02-28 02:32:00,168.167.166.124,GET,/home,200,4478,781,Botswana,Landing Page,False,False,False,1,Google Ads,Desktop,SME,Good,0,Gaborone,-24.6282,25.9231
2026-02-12 09:47:00,196.216.46.39,GET,/home,200,4985,479,Botswana,Landing Page,False,False,False,1,Partner Referral,Mobile,Education,Fast,0,Maun,-19.9833,23.4167
2026-02-11 23:53:00,41.13.187.10,GET,/api/ai_assistant,404,1867,1134,South Africa,CyberNova AI Assistant,False,False,False,4,Google Ads,Tablet,Finance,Good,0,Durban,-29.8587,31.0218
2026-01-09 03:49:00,196.216.151.245,GET,/jobs/submit_placement,404,3949,917,Botswana,Digital Careers,False,True,True,2,Google Ads,Mobile,Healthcare,Good,0,Maun,-19.9833,23.4167
2026-01-02 11:07:00,196.216.163.237,GET,/home,200,5205,1514,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Finance,Slow,0,Gaborone,-24.6282,25.9231
2026-01-05 17:00:00,197.242.46.89,GET,/home,200,4578,105,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,Education,Fast,0,Cape Town,-33.9249,18.4241
2026-01-21 05:09:00,168.167.187.169,GET,/demos/schedule_demo,200,8324,1180,Botswana,Discovery Call,True,False,True,5,Partner Referral,Tablet,Education,Good,33506,Maun,-19.9833,23.4167
2026-01-10 13:20:00,168.167.237.63,GET,/home,200,5759,553,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Government,Good,0,Gaborone,-24.6282,25.9231
2026-02-14 03:39:00,196.216.226.163,GET,/jobs/submit_placement,200,2741,1546,Botswana,Digital Careers,False,True,True,2,Organic Search,Desktop,Education,Slow,0,Maun,-19.9833,23.4167
2026-03-02 22:10:00,197.242.159.58,GET,/demos/schedule_demo,200,4795,1817,South Africa,Discovery Call,True,False,True,5,Organic Search,Mobile,SME,Slow,63500,Durban,-29.8587,31.0218
2026-02-04 19:52:00,154.250.148.36,GET,/api/ai_assistant,200,5007,1964,Zimbabwe,CyberNova AI Assistant,False,False,False,4,Organic Search,Mobile,Education,Slow,0,Bulawayo,-20.149,28.5867
2026-01-18 21:50:00,41.13.200.83,GET,/home,200,6602,522,South Africa,Landing Page,False,False,False,1,Partner Referral,Mobile,Healthcare,Good,0,Cape Town,-33.9249,18.4241
2026-01-06 13:26:00,196.44.147.98,GET,/home,200,5617,1472,Namibia,Landing Page,False,False,False,1,Google Ads,Desktop,Finance,Good,0,Windhoek,-22.5609,17.0658
2026-01-05 08:42:00,168.167.93.22,GET,/home,200,8918,547,Botswana,Landing Page,False,False,False,1,Direct,Tablet,Government,Good,0,Maun,-19.9833,23.4167
2026-02-25 16:50:00,196.44.181.191,GET,/events/promotional_event,200,7028,143,Namibia,Events & Webinars,False,False,False,2,Organic Search,Mobile,SME,Fast,0,Walvis Bay,-22.9575,14.5053
2026-01-03 14:00:00,41.220.99.130,GET,/jobs/submit_placement,200,4634,1398,Zimbabwe,Digital Careers,False,True,True,2,LinkedIn,Mobile,Government,Good,0,Mutare,-18.9707,32.6709
2026-02-09 17:08:00,168.167.204.15,GET,/api/ai_assistant,200,8543,586,Botswana,CyberNova AI Assistant,False,False,False,4,Google Ads,Mobile,Finance,Good,0,Maun,-19.9833,23.4167
2026-01-24 13:27:00,102.129.63.103,GET,/home,200,4436,1422,South Africa,Landing Page,False,False,False,1,Google Ads,Mobile,Education,Good,0,Cape Town,-33.9249,18.4241
2026-01-27 00:03:00,41.13.232.193,GET,/jobs/submit_placement,200,6194,1388,South Africa,Digital Careers,False,True,True,2,Partner Referral,Desktop,Education,Good,0,Durban,-29.8587,31.0218
2026-02-14 00:39:00,196.44.76.25,GET,/api/ai_assistant,200,5127,1564,Namibia,CyberNova AI Assistant,False,False,False,4,Direct,Desktop,SME,Slow,0,Windhoek,-22.5609,17.0658
2026-01-20 11:15:00,197.242.35.152,GET,/demos/schedule_demo,200,5719,1773,South Africa,Discovery Call,True,False,True,5,Partner Referral,Desktop,Government,Slow,3691,Durban,-29.8587,31.0218
2026-02-20 23:27:00,41.220.206.220,GET,/home,200,3556,197,Zimbabwe,Landing Page,False,False,False,1,Organic Search,Mobile,Finance,Fast,0,Harare,-17.8252,31.0335
2026-02-19 02:26:00,196.216.24.249,GET,/solutions/threat_monitor,200,5465,586,Botswana,Threat Monitor Pro,False,False,False,3,Organic Search,Desktop,Education,Good,0,Francistown,-21.17,27.511
2026-02-23 15:14:00,102.129.47.137,GET,/home,200,5522,263,South Africa,Landing Page,False,False,False,1,LinkedIn,Mobile,Government,Fast,0,Johannesburg,-26.2041,28.0473
2026-01-29 17:27:00,155.255.152.203,GET,/home,200,8960,82,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Finance,Fast,0,Gaborone,-24.6282,25.9231
2026-03-01 00:41:00,196.44.109.66,GET,/api/ai_assistant,200,8005,1339,Namibia,CyberNova AI Assistant,False,False,False,4,LinkedIn,Tablet,Government,Good,0,Swakopmund,-22.678,14.545
2026-01-31 04:15:00,155.255.175.25,GET,/events/promotional_event,200,4378,498,Botswana,Events & Webinars,False,False,False,2,LinkedIn,Desktop,SME,Fast,0,Francistown,-21.17,27.511
2026-02-16 06:39:00,155.255.136.54,GET,/jobs/submit_placement,200,5852,643,Botswana,Digital Careers,False,True,True,2,LinkedIn,Tablet,Healthcare,Good,0,Gaborone,-24.6282,25.9231
2026-02-14 14:20:00,196.216.40.235,GET,/home,200,5065,103,Botswana,Landing Page,False,False,False,1,Partner Referral,Tablet,Government,Fast,0,Maun,-19.9833,23.4167
2026-02-22 12:10:00,41.220.164.99,GET,/jobs/submit_placement,200,6876,466,Zimbabwe,Digital Careers,False,True,True,2,LinkedIn,Desktop,Education,Fast,0,Harare,-17.8252,31.0335
2026-02-19 13:06:00,196.216.16.122,GET,/events/promotional_event,200,7959,1314,Botswana,Events & Webinars,False,False,False,2,Organic Search,Tablet,Healthcare,Good,0,Maun,-19.9833,23.4167
2026-02-25 15:23:00,196.216.186.177,GET,/api/ai_assistant,200,7851,1749,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Mobile,Education,Slow,0,Gaborone,-24.6282,25.9231
2026-02-16 11:56:00,196.216.20.191,GET,/home,200,3548,1259,Botswana,Landing Page,False,False,False,1,LinkedIn,Mobile,Government,Good,0,Francistown,-21.17,27.511
2026-01-24 16:56:00,196.216.75.126,GET,/jobs/submit_placement,200,3787,806,Botswana,Digital Careers,False,True,True,2,Google Ads,Mobile,Healthcare,Good,0,Gaborone,-24.6282,25.9231
2026-01-19 15:11:00,41.220.20.229,GET,/home,200,2629,313,Zimbabwe,Landing Page,False,False,False,1,Organic Search,Mobile,Government,Fast,0,Mutare,-18.9707,32.6709
2026-01-21 15:44:00,102.129.56.74,GET,/home,200,2953,852,South Africa,Landing Page,False,False,False,1,Google Ads,Mobile,Healthcare,Good,0,Durban,-29.8587,31.0218
2026-01-03 19:48:00,196.216.145.137,GET,/home,200,1976,1455,Botswana,Landing Page,False,False,False,1,Partner Referral,Mobile,Healthcare,Good,0,Gaborone,-24.6282,25.9231
2026-01-22 01:34:00,168.167.1.219,GET,/home,500,2851,1864,Botswana,Landing Page,False,False,False,1,Partner Referral,Desktop,Government,Slow,0,Gaborone,-24.6282,25.9231
2026-01-31 12:08:00,168.167.83.89,GET,/api/ai_assistant,200,6013,682,Botswana,CyberNova AI Assistant,False,False,False,4,LinkedIn,Desktop,Education,Good,0,Francistown,-21.17,27.511
2026-01-18 16:11:00,196.216.17.136,GET,/home,200,6028,1033,Botswana,Landing Page,False,False,False,1,Google Ads,Desktop,Education,Good,0,Maun,-19.9833,23.4167
2026-02-23 04:11:00,41.13.166.209,GET,/home,200,6117,361,South Africa,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Fast,0,Johannesburg,-26.2041,28.0473
2026-02-04 19:49:00,41.13.123.113,GET,/home,200,6249,1315,South Africa,Landing Page,False,False,False,1,Google Ads,Desktop,Government,Good,0,Johannesburg,-26.2041,28.0473
2026-03-03 04:05:00,197.242.213.242,GET,/home,200,6681,398,South Africa,Landing Page,False,False,False,1,Organic Search,Mobile,Healthcare,Fast,0,Cape Town,-33.9249,18.4241
2026-02-02 07:01:00,168.167.21.70,GET,/jobs/submit_placement,200,4949,1264,Botswana,Digital Careers,False,True,True,2,LinkedIn,Mobile,Finance,Good,0,Gaborone,-24.6282,25.9231
2026-02-06 23:41:00,168.167.176.42,GET,/events/promotional_event,200,5000,1000,Botswana,Events & Webinars,False,False,False,2,LinkedIn,Mobile,Finance,Good,0,Gaborone,-24.6282,25.9231
2026-01-05 13:01:00,168.167.244.241,GET,/home,200,6984,1263,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Good,0,Gaborone,-24.6282,25.9231
2026-02-16 02:44:00,155.255.52.103,GET,/api/ai_assistant,200,2534,1314,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Mobile,Finance,Good,0,Francistown,-21.17,27.511
2026-02-02 19:19:00,168.167.18.116,GET,/home,200,8746,1450,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Education,Good,0,Maun,-19.9833,23.4167
2026-02-15 16:38:00,155.255.143.178,GET,/jobs/submit_placement,200,5541,602,Botswana,Digital Careers,False,True,True,2,Partner Referral,Desktop,SME,Good,0,Francistown,-21.17,27.511
2026-01-27 09:56:00,196.44.209.244,GET,/home,404,2268,1758,Namibia,Landing Page,False,False,False,1,LinkedIn,Desktop,Government,Slow,0,Windhoek,-22.5609,17.0658
2026-02-05 08:25:00,102.129.198.44,GET,/home,200,1533,1091,South Africa,Landing Page,False,False,False,1,Organic Search,Mobile,Finance,Good,0,Cape Town,-33.9249,18.4241
2026-02-04 04:41:00,41.220.169.93,GET,/home,200,8525,1181,Zimbabwe,Landing Page,False,False,False,1,Partner Referral,Desktop,Healthcare,Good,0,Bulawayo,-20.149,28.5867
2026-02-25 03:34:00,102.129.70.94,GET,/home,200,3777,1219,South Africa,Landing Page,False,False,False,1,Google Ads,Desktop,Healthcare,Good,0,Johannesburg,-26.2041,28.0473
2026-02-08 13:37:00,196.216.6.164,GET,/events/promotional_event,200,1796,615,Botswana,Events & Webinars,False,False,False,2,Google Ads,Mobile,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-02 06:01:00,41.13.103.23,GET,/events/promotional_event,200,4042,57,South Africa,Events & Webinars,False,False,False,2,Direct,Desktop,Education,Fast,0,Johannesburg,-26.2041,28.0473
2026-02-23 19:38:00,197.188.168.242,GET,/api/ai_assistant,200,5115,1931,Namibia,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,Government,Slow,0,Walvis Bay,-22.9575,14.5053
2026-02-20 09:56:00,155.255.190.236,GET,/solutions/threat_monitor,200,5144,580,Botswana,Threat Monitor Pro,False,False,False,3,Organic Search,Mobile,SME,Good,0,Maun,-19.9833,23.4167
2026-02-19 17:44:00,197.242.129.13,GET,/jobs/submit_placement,200,2462,1958,South Africa,Digital Careers,False,True,True,2,LinkedIn,Mobile,Government,Slow,0,Johannesburg,-26.2041,28.0473
2026-02-23 11:08:00,41.13.250.9,GET,/jobs/submit_placement,200,4164,165,South Africa,Digital Careers,False,True,True,2,Organic Search,Desktop,SME,Fast,0,Johannesburg,-26.2041,28.0473
2026-02-21 12:59:00,168.167.124.209,GET,/home,200,6508,1430,Botswana,Landing Page,False,False,False,1,LinkedIn,Mobile,Finance,Good,0,Francistown,-21.17,27.511
2026-01-27 19:36:00,155.255.19.23,GET,/home,200,6979,715,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-08 13:04:00,155.255.175.142,GET,/jobs/submit_placement,200,6470,642,Botswana,Digital Careers,False,True,True,2,Organic Search,Mobile,SME,Good,0,Maun,-19.9833,23.4167
2026-02-08 23:43:00,196.216.196.108,GET,/jobs/submit_placement,200,5900,1683,Botswana,Digital Careers,False,True,True,2,Organic Search,Tablet,SME,Slow,0,Maun,-19.9833,23.4167
2026-02-21 05:44:00,196.216.26.82,GET,/jobs/submit_placement,200,4712,1221,Botswana,Digital Careers,False,True,True,2,Google Ads,Mobile,SME,Good,0,Gaborone,-24.6282,25.9231
2026-01-27 05:18:00,168.167.135.64,GET,/home,200,8612,1643,Botswana,Landing Page,False,False,False,1,Organic Search,Mobile,Healthcare,Slow,0,Gaborone,-24.6282,25.9231
2026-01-14 18:32:00,196.216.100.37,GET,/jobs/submit_placement,200,6032,375,Botswana,Digital Careers,False,True,True,2,Organic Search,Mobile,SME,Fast,0,Gaborone,-24.6282,25.9231
2026-01-13 00:11:00,197.188.124.193,GET,/solutions/threat_monitor,200,8147,641,Namibia,Threat Monitor Pro,False,False,False,3,Partner Referral,Tablet,Government,Good,0,Swakopmund,-22.678,14.545
2026-01-26 00:08:00,154.250.90.249,GET,/home,200,5793,1662,Zimbabwe,Landing Page,False,False,False,1,Organic Search,Desktop,Government,Slow,0,Mutare,-18.9707,32.6709
2026-01-24 08:24:00,197.188.52.162,GET,/events/promotional_event,200,1790,560,Namibia,Events & Webinars,False,False,False,2,Google Ads,Tablet,Healthcare,Good,0,Swakopmund,-22.678,14.545
2026-01-15 02:26:00,197.188.87.8,GET,/home,200,2440,1920,Namibia,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Slow,0,Windhoek,-22.5609,17.0658
2026-01-20 11:46:00,154.250.133.199,GET,/jobs/submit_placement,200,7398,1438,Zimbabwe,Digital Careers,False,True,True,2,Google Ads,Mobile,Healthcare,Good,0,Harare,-17.8252,31.0335
2026-02-08 10:27:00,155.255.15.188,GET,/api/ai_assistant,404,5792,333,Botswana,CyberNova AI Assistant,False,False,False,4,Organic Search,Desktop,Healthcare,Fast,0,Gaborone,-24.6282,25.9231
2026-01-20 13:15:00,155.255.132.64,GET,/demos/schedule_demo,200,6695,1186,Botswana,Discovery Call,True,False,True,5,LinkedIn,Mobile,Education,Good,13956,Gaborone,-24.6282,25.9231
2026-02-21 22:15:00,196.216.21.203,GET,/home,200,8889,1181,Botswana,Landing Page,False,False,False,1,Organic Search,Desktop,Education,Good,0,Francistown,-21.17,27.511
2026-02-10 19:17:00,155.255.67.36,GET,/home,200,1510,1672,Botswana,Landing Page,False,False,False,1,Partner Referral,Tablet,SME,Slow,0,Francistown,-21.17,27.511
2026-01-01 09:47:00,196.216.43.47,GET,/solutions/threat_monitor,200,2125,369,Botswana,Threat Monitor Pro,False,False,False,3,Direct,Desktop,Finance,Fast,0,Gaborone,-24.6282,25.9231
2026-01-06 11:08:00,168.167.63.67,GET,/jobs/submit_placement,200,2606,1676,Botswana,Digital Careers,False,True,True,2,Organic Search,Tablet,Healthcare,Slow,0,Gaborone,-24.6282,25.9231
2026-02-06 07:08:00,41.13.243.94,GET,/home,200,4155,198,South Africa,Landing Page,False,False,False,1,Organic Search,Desktop,Healthcare,Fast,0,Durban,-29.8587,31.0218
2026-02-24 13:18:00,41.220.112.182,GET,/solutions/threat_monitor,200,4355,239,Zimbabwe,Threat Monitor Pro,False,False,False,3,Organic Search,Mobile,Government,Fast,0,Mutare,-18.9707,32.6709
2026-01-29 01:36:00,197.188.241.146,GET,/home,200,4781,66,Namibia,Landing Page,False,False,False,1,LinkedIn,Desktop,Education,Fast,0,Swakopmund,-22.678,14.545
2026-02-10 23:09:00,102.129.71.100,GET,/home,200,5403,1984,South Africa,Landing Page,False,False,False,1,Organic Search,Mobile,Education,Slow,0,Cape Town,-33.9249,18.4241
2026-02-22 03:37:00,196.216.219.189,GET,/jobs/submit_placement,200,5067,1905,Botswana,Digital Careers,False,True,True,2,Partner Referral,Desktop,Government,Slow,0,Francistown,-21.17,27.511
